timestamp,unit_id,is_on_shift,available_people_count,fatigue_score,last_dispatch_minutes_ago
2025-12-03T10:43:46.720536+00:00,U018305,False,2,0.015,413
2025-12-06T14:36:46.720536+00:00,U018306,True,0,0.287,15
2025-12-05T18:17:46.720536+00:00,U018307,True,16,0.412,140
2025-12-03T06:23:46.720536+00:00,U018308,True,2,0.119,49
2025-11-16T02:28:46.720536+00:00,U018309,True,8,0.385,396
2025-11-22T04:14:46.720536+00:00,U018310,True,4,0.267,530
2025-12-03T06:45:46.720536+00:00,U018311,True,16,0.224,282
2025-11-25T06:29:46.720536+00:00,U018312,True,12,0.156,186
2025-12-09T22:41:46.720536+00:00,U018313,True,0,0.299,145
2025-11-21T14:26:46.720536+00:00,U018314,True,5,0.385,501
2025-11-30T05:47:46.720536+00:00,U018315,True,5,0.283,295
2025-11-26T23:40:46.720536+00:00,U018316,True,2,0.332,71
2025-12-08T17:22:46.720536+00:00,U018317,False,18,0.245,571
2025-11-29T23:51:46.720536+00:00,U018318,False,1,0.389,327
2025-12-01T16:08:46.720536+00:00,U018319,True,3,0.369,285
2025-11-16T06:39:46.720536+00:00,U018320,False,5,0.429,483
2025-11-26T04:50:46.720536+00:00,U018321,True,13,0.062,10
2025-12-07T17:20:46.720536+00:00,U018322,True,3,0.336,447
2025-12-02T09:43:46.720536+00:00,U018323,True,3,0.3,358
2025-11-22T15:20:46.720536+00:00,U018324,False,3,0.516,501
2025-11-30T14:39:46.720536+00:00,U018325,True,0,0.231,537
2025-11-13T23:41:46.720536+00:00,U018326,True,1,0.403,350
2025-11-28T08:02:46.720536+00:00,U018327,True,9,0.503,87
2025-12-01T02:52:46.720536+00:00,U018328,True,9,0.123,64
2025-11-15T12:26:46.720536+00:00,U018329,True,12,0.064,271
2025-12-10T11:03:46.720536+00:00,U018330,True,0,0.357,293
2025-12-07T15:27:46.720536+00:00,U018331,True,6,0.124,452
2025-11-30T04:20:46.720536+00:00,U018332,False,11,0.396,137
2025-11-24T07:16:46.720536+00:00,U018333,True,6,0.032,400
2025-11-24T08:59:46.720536+00:00,U018334,True,0,0.391,411
2025-12-03T05:00:46.720536+00:00,U018335,True,14,0.582,47
2025-11-28T14:48:46.720536+00:00,U018336,True,7,0.233,160
2025-12-06T23:23:46.720536+00:00,U018337,True,12,0.136,131
2025-12-01T09:59:46.720536+00:00,U018338,False,0,0.491,575
2025-11-29T08:05:46.720536+00:00,U018339,True,4,0.226,515
2025-11-24T10:49:46.720536+00:00,U018340,True,5,0.377,361
2025-12-04T05:01:46.720536+00:00,U018341,True,9,0.07,588
2025-11-30T23:52:46.720536+00:00,U018342,True,0,0.271,466
2025-12-02T05:53:46.720536+00:00,U018343,True,0,0.139,101
2025-11-29T16:37:46.720536+00:00,U018344,False,2,0.195,22
2025-11-28T03:36:46.720536+00:00,U018345,True,8,0.438,253
2025-11-22T19:50:46.720536+00:00,U018346,True,5,0.366,205
2025-11-26T05:02:46.720536+00:00,U018347,True,0,0.107,584
2025-11-21T21:18:46.720536+00:00,U018348,False,4,0.275,267
2025-12-01T05:16:46.720536+00:00,U018349,False,0,0.541,76
2025-11-27T07:40:46.720536+00:00,U018350,False,3,0.597,531
2025-11-30T15:33:46.720536+00:00,U018351,True,24,0.268,395
2025-11-27T08:42:46.720536+00:00,U018352,True,2,0.251,437
2025-11-26T21:32:46.720536+00:00,U018353,True,3,0.475,424
2025-12-01T01:31:46.720536+00:00,U018354,True,10,0.045,547
2025-11-19T13:03:46.720536+00:00,U018355,True,4,0.61,508
2025-11-17T15:35:46.720536+00:00,U018356,True,1,0.346,79
2025-12-03T22:07:46.720536+00:00,U018357,True,1,0.134,353
2025-12-02T01:57:46.720536+00:00,U018358,True,1,0.201,540
2025-12-01T03:17:46.720536+00:00,U018359,False,16,0.522,382
2025-11-23T20:28:46.720536+00:00,U018360,True,12,0.404,492
2025-11-21T19:52:46.720536+00:00,U018361,False,8,0.555,198
2025-12-10T06:52:46.720536+00:00,U018362,True,2,0.432,19
2025-11-30T00:30:46.720536+00:00,U018363,True,3,0.049,184
2025-11-17T11:55:46.720536+00:00,U018364,False,5,0.301,583
2025-11-25T09:34:46.720536+00:00,U018365,True,16,0.237,341
2025-11-30T04:48:46.720536+00:00,U018366,False,9,0.547,192
2025-11-14T00:33:46.720536+00:00,U018367,False,12,0.257,461
2025-11-22T22:49:46.720536+00:00,U018368,True,0,0.128,134
2025-11-27T23:02:46.720536+00:00,U018369,True,2,0.186,178
2025-12-05T16:31:46.720536+00:00,U018370,False,0,0.113,121
2025-11-28T09:22:46.720536+00:00,U018371,True,7,0.15,52
2025-12-01T01:38:46.720536+00:00,U018372,True,18,0.045,567
2025-11-27T03:15:46.720536+00:00,U018373,True,6,0.374,233
2025-11-28T22:01:46.720536+00:00,U018374,True,10,0.435,289
2025-11-13T18:15:46.720536+00:00,U018375,True,0,0.424,44
2025-11-26T02:57:46.720536+00:00,U018376,False,15,0.331,49
2025-11-25T03:55:46.720536+00:00,U018377,True,19,0.346,449
2025-11-25T18:13:46.720536+00:00,U018378,True,11,0.534,325
2025-11-27T21:06:46.720536+00:00,U018379,True,13,0.165,594
2025-12-11T03:08:46.720536+00:00,U018380,False,3,0.191,270
2025-11-16T16:59:46.720536+00:00,U018381,True,6,0.135,368
2025-12-10T09:31:46.720536+00:00,U018382,True,12,0.538,586
2025-11-17T05:03:46.720536+00:00,U018383,True,5,0.157,220
2025-11-20T03:26:46.720536+00:00,U018384,False,4,0.133,551
2025-11-28T07:28:46.720536+00:00,U018385,True,10,0.279,170
2025-11-16T22:23:46.720536+00:00,U018386,False,3,0.566,5
2025-11-19T11:39:46.720536+00:00,U018387,True,6,0.4,447
2025-11-30T20:45:46.720536+00:00,U018388,False,0,0.199,207
2025-12-03T17:44:46.720536+00:00,U018389,False,7,0.235,436
2025-11-22T15:31:46.720536+00:00,U018390,False,13,0.426,385
2025-11-28T05:46:46.720536+00:00,U018391,False,6,0.308,547
2025-12-05T01:47:46.720536+00:00,U018392,True,4,0.117,140
2025-11-22T19:35:46.720536+00:00,U018393,True,1,0.122,575
2025-11-23T16:03:46.720536+00:00,U018394,True,2,0.308,49
2025-12-02T00:20:46.720536+00:00,U018395,False,1,0.333,169
2025-12-10T18:09:46.720536+00:00,U018396,False,1,0.427,558
2025-11-29T22:00:46.720536+00:00,U018397,False,0,0.603,501
2025-11-24T20:35:46.720536+00:00,U018398,True,6,0.096,32
2025-11-22T05:54:46.720536+00:00,U018399,True,7,0.426,449
2025-12-02T19:07:46.720536+00:00,U018400,True,7,0.101,575
2025-11-20T16:31:46.720536+00:00,U018401,True,5,0.642,373
2025-11-20T01:05:46.720536+00:00,U018402,True,2,0.556,393
2025-12-13T00:45:46.720536+00:00,U018403,True,7,0.024,429
2025-12-03T14:10:46.720536+00:00,U018404,True,0,0.117,24
2025-11-20T00:06:46.720536+00:00,U018405,True,7,0.588,68
2025-11-17T11:16:46.720536+00:00,U018406,False,8,0.404,597
2025-12-05T16:07:46.720536+00:00,U018407,True,14,0.47,427
2025-12-07T04:22:46.720536+00:00,U018408,False,6,0.504,148
2025-11-17T16:58:46.720536+00:00,U018409,True,3,0.141,487
2025-12-08T20:43:46.720536+00:00,U018410,True,1,0.179,156
2025-11-23T06:44:46.720536+00:00,U018411,True,7,0.17,243
2025-11-29T15:29:46.720536+00:00,U018412,True,0,0.075,311
2025-12-03T01:17:46.720536+00:00,U018413,True,7,0.355,366
2025-11-28T08:51:46.720536+00:00,U018414,True,1,0.013,410
2025-11-24T01:19:46.720536+00:00,U018415,True,7,0.234,551
2025-11-25T13:51:46.720536+00:00,U018416,True,5,0.18,305
2025-11-14T19:45:46.720536+00:00,U018417,True,3,0.575,558
2025-12-11T14:30:46.720536+00:00,U018418,True,3,0.32,393
2025-11-22T08:08:46.720536+00:00,U018419,True,0,0.471,337
2025-11-29T06:00:46.720536+00:00,U018420,False,12,0.569,59
2025-11-18T22:13:46.720536+00:00,U018421,True,0,0.115,217
2025-12-12T14:50:46.720536+00:00,U018422,False,11,0.096,285
2025-12-10T07:13:46.720536+00:00,U018423,False,10,0.199,269
2025-11-16T05:04:46.720536+00:00,U018424,True,8,0.678,385
2025-11-15T07:43:46.720536+00:00,U018425,False,5,0.119,162
2025-12-06T19:53:46.720536+00:00,U018426,True,10,0.225,524
2025-12-03T06:33:46.720536+00:00,U018427,True,19,0.146,216
2025-11-27T11:52:46.720536+00:00,U018428,True,0,0.071,396
2025-12-02T02:04:46.720536+00:00,U018429,True,5,0.312,291
2025-12-02T08:08:46.720536+00:00,U018430,True,5,0.585,216
2025-11-20T15:56:46.720536+00:00,U018431,True,5,0.355,290
2025-12-01T19:50:46.720536+00:00,U018432,True,3,0.357,467
2025-12-01T22:27:46.720536+00:00,U018433,False,14,0.119,131
2025-12-11T09:05:46.720536+00:00,U018434,True,2,0.076,158
2025-12-09T20:51:46.720536+00:00,U018435,False,7,0.408,209
2025-11-15T12:00:46.720536+00:00,U018436,True,1,0.017,462
2025-11-23T11:29:46.720536+00:00,U018437,True,5,0.136,432
2025-12-07T19:07:46.720536+00:00,U018438,True,4,0.081,54
2025-12-10T22:50:46.720536+00:00,U018439,False,22,0.206,100
2025-11-21T07:48:46.720536+00:00,U018440,True,15,0.017,233
2025-12-05T03:02:46.720536+00:00,U018441,True,8,0.24,273
2025-11-16T00:38:46.720536+00:00,U018442,True,0,0.211,115
2025-11-28T04:42:46.720536+00:00,U018443,True,12,0.239,44
2025-12-02T10:34:46.720536+00:00,U018444,True,0,0.264,495
2025-11-21T21:03:46.720536+00:00,U018445,True,8,0.227,327
2025-11-18T06:40:46.720536+00:00,U018446,False,4,0.369,22
2025-11-14T08:25:46.720536+00:00,U018447,True,4,0.299,99
2025-12-09T09:11:46.720536+00:00,U018448,True,2,0.205,353
2025-12-04T20:23:46.720536+00:00,U018449,True,8,0.544,237
2025-12-03T05:44:46.720536+00:00,U018450,True,13,0.045,158
2025-11-30T10:50:46.720536+00:00,U018451,True,13,0.4,79
2025-12-08T14:13:46.720536+00:00,U018452,False,10,0.417,222
2025-11-16T12:59:46.720536+00:00,U018453,True,15,0.026,570
2025-12-09T10:40:46.720536+00:00,U018454,True,5,0.064,39
2025-12-13T05:07:46.720536+00:00,U018455,True,14,0.17,569
2025-11-20T02:27:46.720536+00:00,U018456,False,13,0.152,596
2025-12-02T12:09:46.720536+00:00,U018457,True,6,0.127,430
2025-11-26T09:19:46.720536+00:00,U018458,False,8,0.296,195
2025-11-23T05:56:46.720536+00:00,U018459,True,15,0.264,113
2025-11-16T10:45:46.720536+00:00,U018460,True,11,0.624,236
2025-12-04T18:59:46.720536+00:00,U018461,True,3,0.079,149
2025-11-30T23:11:46.720536+00:00,U018462,False,1,0.242,115
2025-12-09T07:04:46.720536+00:00,U018463,False,9,0.428,171
2025-11-25T22:58:46.720536+00:00,U018464,True,2,0.288,10
2025-11-29T10:46:46.720536+00:00,U018465,True,7,0.211,2
2025-12-02T01:29:46.720536+00:00,U018466,False,21,0.143,266
2025-11-17T15:39:46.720536+00:00,U018467,True,4,0.255,6
2025-11-27T04:49:46.720536+00:00,U018468,True,4,0.356,61
2025-11-17T14:13:46.720536+00:00,U018469,True,1,0.635,57
2025-11-22T03:15:46.720536+00:00,U018470,True,14,0.288,452
2025-11-29T11:10:46.720536+00:00,U018471,True,24,0.235,7
2025-12-11T09:19:46.720536+00:00,U018472,True,3,0.588,423
2025-11-29T08:49:46.720536+00:00,U018473,False,0,0.428,531
2025-12-11T23:20:46.720536+00:00,U018474,True,9,0.309,368
2025-11-27T10:30:46.720536+00:00,U018475,False,18,0.31,518
2025-11-20T01:41:46.720536+00:00,U018476,False,1,0.272,324
2025-11-28T05:39:46.720536+00:00,U018477,True,7,0.249,266
2025-12-06T13:30:46.720536+00:00,U018478,True,6,0.591,271
2025-11-17T08:39:46.720536+00:00,U018479,True,10,0.022,293
2025-11-19T00:54:46.720536+00:00,U018480,True,5,0.277,368
2025-11-14T09:26:46.720536+00:00,U018481,True,10,0.048,599
2025-11-18T19:26:46.720536+00:00,U018482,True,1,0.191,290
2025-12-06T14:36:46.720536+00:00,U018483,True,12,0.343,558
2025-12-11T17:02:46.720536+00:00,U018484,False,1,0.384,177
2025-11-18T11:20:46.720536+00:00,U018485,True,4,0.602,398
2025-11-23T14:14:46.720536+00:00,U018486,True,2,0.404,462
2025-12-12T02:25:46.720536+00:00,U018487,True,3,0.277,192
2025-11-28T04:54:46.720536+00:00,U018488,False,5,0.342,9
2025-11-21T01:32:46.720536+00:00,U018489,True,13,0.207,208
2025-12-02T10:33:46.720536+00:00,U018490,False,6,0.17,244
2025-12-06T02:36:46.720536+00:00,U018491,True,7,0.38,353
2025-11-21T17:57:46.720536+00:00,U018492,True,22,0.135,399
2025-11-17T09:53:46.720536+00:00,U018493,True,1,0.253,6
2025-12-01T08:54:46.720536+00:00,U018494,True,3,0.169,66
2025-11-26T15:01:46.720536+00:00,U018495,True,2,0.031,340
2025-11-20T10:42:46.720536+00:00,U018496,False,2,0.438,464
2025-11-16T22:42:46.720536+00:00,U018497,True,10,0.227,72
2025-11-15T16:58:46.720536+00:00,U018498,True,1,0.119,92
2025-12-12T10:37:46.720536+00:00,U018499,True,12,0.123,240
2025-11-19T16:09:46.720536+00:00,U018500,True,21,0.05,541
2025-11-15T02:56:46.720536+00:00,U018501,True,5,0.234,118
2025-11-17T13:58:46.720536+00:00,U018502,True,7,0.398,279
2025-11-30T19:10:46.720536+00:00,U018503,False,14,0.565,399
2025-11-19T11:36:46.720536+00:00,U018504,True,2,0.222,597
2025-12-04T02:50:46.720536+00:00,U018505,True,1,0.417,411
2025-12-04T20:45:46.720536+00:00,U018506,True,3,0.546,190
2025-11-23T14:59:46.720536+00:00,U018507,False,12,0.207,546
2025-11-20T21:05:46.720536+00:00,U018508,True,3,0.348,146
2025-11-20T08:58:46.720536+00:00,U018509,True,2,0.406,347
2025-12-02T13:07:46.720536+00:00,U018510,False,22,0.362,584
2025-11-15T21:54:46.720536+00:00,U018511,True,11,0.295,306
2025-12-12T21:40:46.720536+00:00,U018512,True,3,0.175,115
2025-12-10T15:39:46.720536+00:00,U018513,True,19,0.21,228
2025-11-30T09:11:46.720536+00:00,U018514,False,2,0.155,412
2025-11-22T17:20:46.720536+00:00,U018515,False,0,0.364,499
2025-11-16T10:24:46.720536+00:00,U018516,True,9,0.307,504
2025-11-26T08:35:46.720536+00:00,U018517,True,4,0.447,405
2025-12-02T15:21:46.720536+00:00,U018518,False,1,0.181,265
2025-11-18T14:34:46.720536+00:00,U018519,True,3,0.35,78
2025-11-21T12:36:46.720536+00:00,U018520,False,3,0.175,403
2025-12-03T10:10:46.720536+00:00,U018521,True,9,0.088,553
2025-12-08T05:51:46.720536+00:00,U018522,True,3,0.295,3
2025-11-19T10:00:46.720536+00:00,U018523,True,6,0.194,90
2025-11-17T08:29:46.720536+00:00,U018524,True,15,0.503,562
2025-12-12T09:10:46.720536+00:00,U018525,True,9,0.201,519
2025-11-16T10:33:46.720536+00:00,U018526,True,1,0.117,586
2025-11-27T19:36:46.720536+00:00,U018527,False,2,0.43,413
2025-11-26T21:47:46.720536+00:00,U018528,False,6,0.325,365
2025-12-07T02:43:46.720536+00:00,U018529,True,2,0.11,194
2025-12-09T15:30:46.720536+00:00,U018530,True,16,0.185,158
2025-11-18T14:42:46.720536+00:00,U018531,True,5,0.32,508
2025-11-20T09:28:46.720536+00:00,U018532,True,9,0.383,289
2025-11-14T19:22:46.720536+00:00,U018533,True,5,0.192,416
2025-11-26T12:21:46.720536+00:00,U018534,True,8,0.18,461
2025-11-22T10:01:46.720536+00:00,U018535,False,3,0.456,131
2025-11-23T01:04:46.720536+00:00,U018536,True,0,0.571,568
2025-11-18T18:38:46.720536+00:00,U018537,True,11,0.322,92
2025-11-14T12:11:46.720536+00:00,U018538,True,1,0.13,412
2025-12-07T18:15:46.720536+00:00,U018539,True,3,0.058,32
2025-11-21T06:07:46.720536+00:00,U018540,True,1,0.284,497
2025-12-07T18:51:46.720536+00:00,U018541,True,6,0.197,180
2025-11-19T13:52:46.720536+00:00,U018542,True,7,0.205,238
2025-11-29T19:30:46.720536+00:00,U018543,True,14,0.318,117
2025-11-19T15:45:46.720536+00:00,U018544,True,13,0.135,242
2025-12-10T03:40:46.720536+00:00,U018545,True,9,0.436,547
2025-12-04T14:33:46.720536+00:00,U018546,False,2,0.271,97
2025-12-10T05:10:46.720536+00:00,U018547,True,6,0.258,235
2025-11-21T13:48:46.720536+00:00,U018548,False,2,0.824,212
2025-11-19T08:12:46.720536+00:00,U018549,True,15,0.102,560
2025-11-30T08:16:46.720536+00:00,U018550,True,4,0.14,193
2025-12-03T07:11:46.720536+00:00,U018551,True,8,0.52,275
2025-12-03T13:32:46.720536+00:00,U018552,False,6,0.169,492
2025-12-06T11:33:46.720536+00:00,U018553,False,3,0.326,355
2025-12-05T17:11:46.720536+00:00,U018554,True,5,0.285,196
2025-11-20T18:39:46.720536+00:00,U018555,True,8,0.405,451
2025-11-23T23:53:46.720536+00:00,U018556,False,6,0.469,596
2025-12-04T01:53:46.720536+00:00,U018557,True,8,0.28,576
2025-11-19T11:37:46.720536+00:00,U018558,True,4,0.223,92
2025-11-26T11:03:46.720536+00:00,U018559,True,4,0.247,412
2025-11-13T21:55:46.720536+00:00,U018560,False,3,0.515,182
2025-11-15T10:53:46.720536+00:00,U018561,True,9,0.256,487
2025-11-26T03:04:46.720536+00:00,U018562,True,8,0.234,516
2025-11-14T04:47:46.720536+00:00,U018563,True,15,0.142,132
2025-12-01T12:01:46.720536+00:00,U018564,True,3,0.29,467
2025-11-21T21:04:46.720536+00:00,U018565,False,1,0.206,16
2025-12-01T04:25:46.720536+00:00,U018566,True,0,0.061,311
2025-12-10T08:47:46.720536+00:00,U018567,True,1,0.026,54
2025-11-18T04:03:46.720536+00:00,U018568,True,5,0.153,136
2025-11-25T12:23:46.720536+00:00,U018569,True,3,0.232,88
2025-12-13T05:25:46.720536+00:00,U018570,False,6,0.151,400
2025-11-27T21:14:46.720536+00:00,U018571,True,3,0.255,144
2025-11-25T18:04:46.720536+00:00,U018572,True,5,0.407,41
2025-12-10T16:40:46.720536+00:00,U018573,True,4,0.654,311
2025-12-12T14:34:46.720536+00:00,U018574,False,5,0.284,225
2025-11-24T23:07:46.720536+00:00,U018575,True,12,0.395,589
2025-12-10T17:07:46.720536+00:00,U018576,True,1,0.145,272
2025-12-03T18:23:46.720536+00:00,U018577,True,3,0.072,333
2025-12-11T11:44:46.720536+00:00,U018578,True,5,0.225,267
2025-11-14T08:42:46.720536+00:00,U018579,True,9,0.386,47
2025-12-05T09:55:46.720536+00:00,U018580,True,4,0.692,371
2025-12-11T11:03:46.720536+00:00,U018581,False,17,0.377,385
2025-11-27T00:18:46.720536+00:00,U018582,True,3,0.295,332
2025-12-02T02:25:46.720536+00:00,U018583,False,10,0.219,447
2025-11-28T02:00:46.720536+00:00,U018584,True,4,0.222,111
2025-11-28T02:51:46.720536+00:00,U018585,False,18,0.466,38
2025-12-04T15:35:46.720536+00:00,U018586,True,7,0.131,279
2025-12-09T15:02:46.720536+00:00,U018587,False,2,0.71,172
2025-12-02T23:42:46.720536+00:00,U018588,True,4,0.233,346
2025-11-29T16:45:46.720536+00:00,U018589,True,19,0.097,101
2025-12-07T02:28:46.720536+00:00,U018590,True,5,0.529,97
2025-12-02T19:45:46.720536+00:00,U018591,True,1,0.07,594
2025-11-24T05:52:46.720536+00:00,U018592,False,2,0.193,286
2025-12-06T07:49:46.720536+00:00,U018593,True,2,0.058,463
2025-11-14T03:07:46.720536+00:00,U018594,True,7,0.159,39
2025-12-04T07:44:46.720536+00:00,U018595,True,6,0.311,259
2025-11-25T09:09:46.720536+00:00,U018596,True,1,0.033,5
2025-12-03T12:58:46.720536+00:00,U018597,False,4,0.114,56
2025-11-22T08:52:46.720536+00:00,U018598,True,4,0.187,192
2025-11-15T20:39:46.720536+00:00,U018599,True,5,0.456,126
2025-11-20T03:30:46.720536+00:00,U018600,True,0,0.134,100
2025-11-30T19:53:46.720536+00:00,U018601,True,2,0.319,459
2025-12-05T22:05:46.720536+00:00,U018602,False,17,0.25,101
2025-12-06T14:22:46.720536+00:00,U018603,True,0,0.146,571
2025-12-01T07:03:46.720536+00:00,U018604,True,9,0.037,387
2025-11-24T03:17:46.720536+00:00,U018605,True,14,0.043,33
2025-11-25T01:00:46.720536+00:00,U018606,False,4,0.523,210
2025-12-09T01:20:46.720536+00:00,U018607,False,10,0.411,494
2025-11-20T20:45:46.720536+00:00,U018608,True,10,0.397,111
2025-11-28T01:02:46.720536+00:00,U018609,False,8,0.251,390
2025-11-29T19:43:46.720536+00:00,U018610,False,10,0.277,101
2025-11-17T10:48:46.720536+00:00,U018611,False,19,0.38,417
2025-12-04T03:30:46.720536+00:00,U018612,True,5,0.239,24
2025-11-20T18:24:46.720536+00:00,U018613,True,14,0.189,240
2025-12-11T06:30:46.720536+00:00,U018614,False,10,0.127,251
2025-11-21T19:59:46.720536+00:00,U018615,True,12,0.167,151
2025-12-08T13:38:46.720536+00:00,U018616,False,8,0.184,577
2025-12-06T15:46:46.720536+00:00,U018617,True,9,0.26,87
2025-12-04T11:46:46.720536+00:00,U018618,True,2,0.252,394
2025-11-27T10:42:46.720536+00:00,U018619,False,6,0.147,538
2025-12-08T15:46:46.720536+00:00,U018620,True,5,0.314,204
2025-11-13T16:29:46.720536+00:00,U018621,True,0,0.473,587
2025-12-08T09:24:46.720536+00:00,U018622,True,2,0.368,387
2025-11-29T06:19:46.720536+00:00,U018623,True,11,0.368,429
2025-12-01T10:39:46.720536+00:00,U018624,True,7,0.692,347
2025-12-08T04:14:46.720536+00:00,U018625,False,10,0.017,34
2025-11-23T04:44:46.720536+00:00,U018626,False,7,0.057,349
2025-11-18T09:49:46.720536+00:00,U018627,False,18,0.169,89
2025-11-16T08:24:46.720536+00:00,U018628,True,2,0.412,381
2025-11-16T13:24:46.720536+00:00,U018629,True,13,0.381,544
2025-11-20T11:56:46.720536+00:00,U018630,True,12,0.084,116
2025-12-11T15:34:46.720536+00:00,U018631,False,8,0.022,276
2025-11-13T13:44:46.720536+00:00,U018632,True,5,0.222,289
2025-11-20T23:11:46.720536+00:00,U018633,True,1,0.361,466
2025-11-30T18:09:46.720536+00:00,U018634,False,12,0.569,272
2025-11-25T14:00:46.720536+00:00,U018635,True,1,0.296,566
2025-11-22T10:36:46.720536+00:00,U018636,True,4,0.441,331
2025-12-04T00:46:46.720536+00:00,U018637,True,14,0.077,195
2025-12-02T09:41:46.720536+00:00,U018638,True,2,0.383,134
2025-12-01T16:38:46.720536+00:00,U018639,True,3,0.101,381
2025-12-05T08:52:46.720536+00:00,U018640,True,7,0.195,578
2025-11-25T13:44:46.720536+00:00,U018641,False,11,0.168,492
2025-11-14T02:02:46.720536+00:00,U018642,True,1,0.341,419
2025-11-25T05:07:46.720536+00:00,U018643,True,2,0.087,209
2025-11-21T06:50:46.720536+00:00,U018644,True,0,0.326,51
2025-11-30T22:26:46.720536+00:00,U018645,True,2,0.097,167
2025-11-24T03:37:46.720536+00:00,U018646,True,9,0.28,537
2025-11-22T03:00:46.720536+00:00,U018647,True,15,0.251,191
2025-11-13T11:25:46.720536+00:00,U018648,True,6,0.148,466
2025-12-02T10:58:46.720536+00:00,U018649,True,3,0.048,348
2025-11-27T01:58:46.720536+00:00,U018650,False,8,0.409,505
2025-11-23T07:33:46.720536+00:00,U018651,True,5,0.215,172
2025-11-29T00:30:46.720536+00:00,U018652,False,2,0.247,475
2025-11-29T07:43:46.720536+00:00,U018653,True,20,0.039,487
2025-11-18T19:04:46.720536+00:00,U018654,True,14,0.561,562
2025-11-30T14:36:46.720536+00:00,U018655,True,0,0.154,56
2025-12-12T06:15:46.720536+00:00,U018656,True,3,0.464,566
2025-11-30T04:06:46.720536+00:00,U018657,True,15,0.363,234
2025-12-06T22:34:46.720536+00:00,U018658,True,5,0.48,486
2025-12-09T15:08:46.720536+00:00,U018659,True,15,0.421,497
2025-11-29T07:47:46.720536+00:00,U018660,False,9,0.256,198
2025-11-30T19:55:46.720536+00:00,U018661,True,3,0.035,176
2025-11-14T08:55:46.720536+00:00,U018662,True,20,0.577,116
2025-11-18T09:58:46.720536+00:00,U018663,False,3,0.2,198
2025-12-05T22:05:46.720536+00:00,U018664,True,9,0.763,251
2025-11-17T19:24:46.720536+00:00,U018665,True,15,0.167,17
2025-11-17T14:30:46.720536+00:00,U018666,True,21,0.343,184
2025-12-09T05:56:46.720536+00:00,U018667,True,3,0.353,446
2025-12-09T01:57:46.720536+00:00,U018668,True,4,0.76,375
2025-11-27T22:12:46.720536+00:00,U018669,False,20,0.105,214
2025-12-06T18:38:46.720536+00:00,U018670,True,19,0.473,351
2025-12-08T13:13:46.720536+00:00,U018671,True,6,0.19,55
2025-11-28T13:18:46.720536+00:00,U018672,False,2,0.189,375
2025-11-14T09:13:46.720536+00:00,U018673,True,13,0.112,252
2025-11-25T13:12:46.720536+00:00,U018674,False,3,0.225,8
2025-11-15T06:58:46.720536+00:00,U018675,True,7,0.445,485
2025-12-11T03:25:46.720536+00:00,U018676,True,1,0.477,16
2025-12-08T23:38:46.720536+00:00,U018677,True,1,0.381,6
2025-11-18T03:53:46.720536+00:00,U018678,False,20,0.265,310
2025-11-21T01:10:46.720536+00:00,U018679,False,7,0.151,534
2025-12-12T01:33:46.720536+00:00,U018680,True,6,0.096,125
2025-12-01T17:28:46.720536+00:00,U018681,False,7,0.022,341
2025-11-15T20:09:46.720536+00:00,U018682,True,7,0.165,425
2025-11-24T17:31:46.720536+00:00,U018683,True,11,0.195,197
2025-12-02T08:02:46.720536+00:00,U018684,True,5,0.115,63
2025-12-10T16:00:46.720536+00:00,U018685,True,3,0.123,199
2025-11-28T19:21:46.720536+00:00,U018686,True,3,0.01,433
2025-12-13T01:34:46.720536+00:00,U018687,False,13,0.145,417
2025-11-28T03:43:46.720536+00:00,U018688,True,11,0.169,247
2025-12-08T04:11:46.720536+00:00,U018689,True,3,0.603,223
2025-11-18T14:49:46.720536+00:00,U018690,False,5,0.324,3
2025-12-06T01:23:46.720536+00:00,U018691,False,3,0.529,166
2025-11-27T08:38:46.720536+00:00,U018692,True,12,0.291,259
2025-11-26T17:09:46.720536+00:00,U018693,True,11,0.033,314
2025-11-16T01:47:46.720536+00:00,U018694,False,9,0.718,467
2025-12-05T11:50:46.720536+00:00,U018695,True,3,0.451,339
2025-11-27T21:05:46.720536+00:00,U018696,True,1,0.23,452
2025-11-28T21:25:46.720536+00:00,U018697,True,3,0.23,74
2025-11-14T08:39:46.720536+00:00,U018698,False,7,0.043,479
2025-11-26T08:54:46.720536+00:00,U018699,True,4,0.19,330
2025-12-09T15:36:46.720536+00:00,U018700,True,14,0.295,386
2025-11-22T00:56:46.720536+00:00,U018701,True,17,0.106,153
2025-11-23T19:19:46.720536+00:00,U018702,True,0,0.733,361
2025-12-03T10:55:46.720536+00:00,U018703,True,6,0.308,37
2025-11-16T22:01:46.720536+00:00,U018704,True,0,0.237,70
2025-11-15T16:58:46.720536+00:00,U018705,True,2,0.281,52
2025-12-11T17:04:46.720536+00:00,U018706,True,13,0.498,63
2025-11-24T21:02:46.720536+00:00,U018707,True,19,0.322,42
2025-11-28T21:22:46.720536+00:00,U018708,True,10,0.205,81
2025-11-27T14:21:46.720536+00:00,U018709,True,4,0.074,516
2025-11-19T04:53:46.720536+00:00,U018710,True,12,0.458,280
2025-11-18T01:34:46.720536+00:00,U018711,False,5,0.355,391
2025-12-12T16:29:46.720536+00:00,U018712,True,19,0.44,418
2025-11-25T20:45:46.720536+00:00,U018713,True,1,0.115,467
2025-11-25T06:38:46.720536+00:00,U018714,True,15,0.264,391
